Customer ID,Birth Date,Education Level,Occupation,Gender,Marital Status,Home Owner Status,Number of Cars Owned,Number of Children At Home,Total Number of Children,Annual Income,Avg Monthly Spend,eBook Subscriber Flag,City,ZipCode,State,Age
13151,1978-12-06,High School,Skilled Manual,M,S,1,2,0,0,56577,63,0,Baltimore,21201,Maryland,46
13152,1978-02-16,High School,Skilled Manual,F,M,1,2,0,0,53515,52,0,Charlotte,28201,North Carolina,47
13153,1979-10-18,High School,Skilled Manual,M,S,1,2,0,0,46362,61,0,Tucson,85701,Arizona,45
13154,1979-07-22,High School,Skilled Manual,M,M,0,2,0,0,56472,67,0,Orlando,32801,Florida,45
13161,1976-04-24,High School,Skilled Manual,M,M,1,2,0,0,54377,72,0,Charlotte,28201,North Carolina,49
13162,1976-04-22,Partial College,Skilled Manual,F,S,1,1,0,0,40836,45,0,Lincoln,68501,Nebraska,49
13163,1976-03-09,Partial College,Skilled Manual,M,M,1,1,0,0,49976,71,0,Raleigh,27601,North Carolina,49
13164,1976-05-04,Partial College,Skilled Manual,F,S,1,1,0,0,48870,41,0,New York,10001,New York,49
13166,1976-03-13,Partial College,Skilled Manual,M,M,0,1,0,0,51634,68,0,Jacksonville,32099,Florida,49
13518,1979-07-15,Partial College,Manual,M,S,0,1,0,0,27546,59,0,Lincoln,68501,Nebraska,45
13519,1978-10-03,Partial College,Manual,M,S,1,1,0,0,31532,63,1,St. Louis,63101,Missouri,46
13520,1978-02-08,Partial College,Manual,F,S,1,1,0,0,21753,39,0,Indianapolis,46201,Indiana,47
13521,1978-01-25,Partial College,Manual,F,S,1,1,0,0,35407,45,0,San Jose,95101,California,47
13522,1977-11-23,High School,Manual,M,S,1,2,0,0,13521,52,0,Washington,20001,DC,47
13523,1976-11-03,High School,Manual,F,S,1,2,0,0,11608,40,0,Anaheim,92801,California,48
13524,1978-08-11,Bachelors,Clerical,F,M,0,0,0,0,33300,43,0,Houston,77001,Texas,46
13525,1978-02-09,Bachelors,Clerical,F,M,1,0,0,0,33959,45,0,San Antonio,78201,Texas,47
13529,1977-06-02,Partial College,Manual,F,S,0,0,0,0,19570,39,0,Toledo,43601,Ohio,48
13613,1975-12-24,Bachelors,Professional,M,M,1,3,0,0,103430,86,0,Phoenix,85001,Arizona,49
13614,1975-04-25,Bachelors,Professional,F,S,1,4,0,0,85303,45,0,Durham,27701,North Carolina,50
13615,1975-03-27,Bachelors,Professional,F,S,0,4,0,0,75874,52,0,Anchorage,99501,Alaska,50
13616,1976-03-27,Bachelors,Professional,M,M,1,2,0,0,99265,79,0,Jersey City,7302,New Jersey,49
13617,1976-03-17,Bachelors,Professional,M,M,1,3,0,0,116976,82,1,Jacksonville,32099,Florida,49
13619,1976-05-11,Bachelors,Professional,M,M,1,3,0,0,96893,80,0,Honolulu,96801,Hawaii,49
13620,1976-02-01,Bachelors,Professional,M,S,0,3,0,0,98769,74,0,Dallas,75201,Texas,49
13661,1975-11-07,Bachelors,Skilled Manual,M,M,1,0,1,1,66429,83,0,Colorado Springs,80901,Colorado,49
13672,1980-06-07,Partial High School,Manual,M,S,0,2,0,0,15605,58,0,Nashville,37201,Tennessee,45
13674,1980-01-13,Partial High School,Manual,M,S,1,2,0,0,14572,54,0,Fort Worth,76101,Texas,45
13676,1980-07-17,Partial High School,Manual,M,M,0,2,0,0,22910,62,0,Dallas,75201,Texas,44
13677,1978-03-28,High School,Manual,F,S,0,1,0,0,33836,42,0,Omaha,68101,Nebraska,47
13699,1975-01-22,Partial College,Clerical,F,S,1,0,3,3,55792,66,1,Milwaukee,53201,Wisconsin,50
13707,1975-11-19,Partial College,Clerical,M,M,0,1,4,4,57299,119,0,Las Vegas,89101,Nevada,49
13814,1979-03-08,Partial College,Clerical,F,S,1,2,3,3,46651,64,1,Boston,2101,Massachusetts,46
13815,1979-11-02,Partial College,Clerical,F,S,1,2,3,3,50367,60,1,Seattle,98101,Washington,45
13816,1979-09-16,Partial College,Clerical,F,S,1,2,3,3,49844,69,1,San Diego,92101,California,45
13818,1978-08-20,High School,Manual,F,S,1,1,0,0,16484,38,0,Fort Wayne,46801,Indiana,46
13819,1978-04-01,High School,Manual,M,S,0,1,0,0,25343,59,0,Jersey City,7302,New Jersey,47
13825,1977-11-13,Partial College,Clerical,M,S,1,2,5,5,52832,124,1,Anchorage,99501,Alaska,47
13828,1977-07-05,Partial College,Clerical,F,S,1,1,0,0,47671,49,0,Honolulu,96801,Hawaii,47
13829,1977-03-11,Partial College,Clerical,M,S,0,1,0,0,56770,63,0,Detroit,48201,Michigan,48
13832,1976-04-27,High School,Manual,F,S,0,1,0,0,17199,38,0,Los Angeles,90001,California,49
13834,1976-06-27,High School,Manual,F,S,0,1,0,0,13943,37,1,Long Beach,90801,California,48
13836,1976-04-07,Partial College,Clerical,M,S,0,1,0,0,51903,68,1,Pittsburgh,15201,Pennsylvania,49
13837,1976-08-13,Partial College,Clerical,F,S,1,1,0,0,63545,46,1,Arlington,76010,Texas,48
13838,1976-06-27,Partial College,Clerical,F,S,0,1,0,0,50324,43,0,Bakersfield,93301,California,48
13843,1975-06-22,Partial College,Clerical,M,S,0,1,0,0,56934,75,1,Mesa,85201,Arizona,50
13844,1975-08-10,Partial College,Clerical,M,S,0,1,0,0,59117,62,1,Indianapolis,46201,Indiana,49
13845,1975-10-26,Bachelors,Skilled Manual,M,M,1,0,1,1,72078,88,0,Virginia Beach,23450,Virginia,49
13847,1975-07-25,Bachelors,Skilled Manual,M,M,1,0,1,1,62981,90,0,Irvine,92602,California,49
13979,1979-04-03,High School,Skilled Manual,F,S,0,2,0,0,33929,43,0,San Francisco,94101,California,46
13980,1979-09-18,Partial College,Skilled Manual,F,S,1,1,0,0,41008,39,1,Indianapolis,46201,Indiana,45
13984,1979-03-08,Partial College,Skilled Manual,M,S,0,1,0,0,92848,72,0,Los Angeles,90001,California,46
13985,1979-04-24,Partial College,Skilled Manual,F,M,0,1,0,0,69655,52,0,San Jose,95101,California,46
13986,1979-10-25,Partial College,Skilled Manual,F,M,1,2,0,0,69454,52,0,Chicago,60601,Illinois,45
13987,1978-11-05,High School,Skilled Manual,M,S,0,2,0,0,55920,66,1,Wichita,67201,Kansas,46
13988,1978-11-10,Partial High School,Clerical,M,S,1,2,0,0,32521,61,0,Fort Wayne,46801,Indiana,46
13989,1978-01-17,Partial College,Skilled Manual,F,S,1,1,0,0,50565,42,0,Lincoln,68501,Nebraska,47
13990,1978-03-26,Partial College,Skilled Manual,F,S,0,1,0,0,46426,43,0,Louisville,40201,Kentucky,47
13991,1978-03-08,Partial College,Skilled Manual,M,M,1,1,0,0,53178,71,0,Detroit,48201,Michigan,47
13992,1978-06-06,Partial College,Skilled Manual,M,S,0,2,0,0,86015,66,1,St. Louis,63101,Missouri,47
13993,1978-08-24,Partial College,Skilled Manual,M,M,1,2,0,0,90455,72,1,Tampa,33601,Florida,46
13999,1978-08-17,Partial College,Skilled Manual,M,M,1,2,0,0,98816,81,0,Chicago,60601,Illinois,46
14000,1977-04-26,Partial High School,Clerical,M,S,0,2,0,0,43947,66,0,Lincoln,68501,Nebraska,48
14001,1977-07-26,Partial High School,Clerical,M,S,0,2,0,0,53403,65,0,Saint Paul,55101,Minnesota,47
14002,1977-10-27,Partial College,Skilled Manual,F,S,1,1,0,0,43226,42,0,Fresno,93701,California,47
14003,1977-10-05,Partial College,Skilled Manual,M,S,0,1,0,0,44300,59,0,Las Vegas,89101,Nevada,47
14004,1977-04-13,Partial College,Skilled Manual,F,M,1,2,0,0,71307,49,0,San Francisco,94101,California,48
14005,1977-05-13,Partial College,Skilled Manual,M,M,0,2,0,0,85099,77,0,Seattle,98101,Washington,48
14017,1980-11-22,Partial College,Skilled Manual,F,S,0,2,0,0,68074,47,0,Fort Worth,76101,Texas,44
14021,1975-11-02,Partial College,Skilled Manual,F,S,1,2,0,0,40208,41,1,Cleveland,44101,Ohio,49
14022,1975-06-05,High School,Skilled Manual,F,S,1,2,0,0,56335,47,0,St. Louis,63101,Missouri,50
14023,1975-10-15,High School,Skilled Manual,F,S,1,2,0,0,45599,44,1,Honolulu,96801,Hawaii,49
14024,1975-12-23,Partial College,Skilled Manual,F,S,0,2,0,0,66889,45,0,St. Louis,63101,Missouri,49
14029,1976-08-22,Partial College,Professional,F,M,1,2,0,0,70860,51,1,Los Angeles,90001,California,48
14075,1976-11-20,High School,Skilled Manual,M,S,1,2,0,0,62840,64,0,Fort Wayne,46801,Indiana,48
14076,1976-02-27,High School,Skilled Manual,M,M,1,2,0,0,54916,71,0,Chicago,60601,Illinois,49
14077,1976-04-13,High School,Skilled Manual,M,S,1,2,0,0,40664,58,0,Tulsa,74101,Oklahoma,49
14078,1975-11-23,High School,Skilled Manual,M,M,1,2,0,0,53305,68,0,Chula Vista,91910,California,49
14079,1976-03-14,High School,Skilled Manual,F,S,0,2,0,0,34248,45,0,Newark,7101,New Jersey,49
14080,1976-05-19,High School,Skilled Manual,F,S,1,2,0,0,34986,40,0,Pittsburgh,15201,Pennsylvania,49
14081,1980-04-06,High School,Skilled Manual,F,M,1,2,0,0,53158,48,0,Seattle,98101,Washington,45
14082,1980-05-06,High School,Skilled Manual,M,S,0,2,0,0,51487,65,0,Detroit,48201,Michigan,45
14083,1980-11-03,High School,Skilled Manual,M,M,1,2,0,0,54758,67,0,Philadelphia,19101,Pennsylvania,44
14084,1980-05-06,High School,Skilled Manual,M,S,0,2,0,0,48754,62,0,Oklahoma City,73101,Oklahoma,45
14085,1980-03-02,High School,Skilled Manual,M,M,0,2,0,0,46919,67,0,Kansas City,64101,Missouri,45
14090,1977-10-16,Partial High School,Clerical,F,M,0,2,0,0,47667,48,1,Seattle,98101,Washington,47
14091,1977-08-13,Partial High School,Clerical,M,S,0,2,0,0,52864,69,0,Orlando,32801,Florida,47
14094,1977-05-10,High School,Skilled Manual,F,S,0,2,0,0,37814,40,0,Santa Ana,92701,California,48
14095,1976-09-10,High School,Skilled Manual,F,M,1,2,0,0,51283,47,0,Newark,7101,New Jersey,48
14096,1979-08-20,Partial High School,Clerical,M,S,0,2,0,0,42567,63,0,Baltimore,21201,Maryland,45
14098,1979-04-24,High School,Skilled Manual,F,M,1,2,0,0,42578,54,0,St. Louis,63101,Missouri,46
14104,1976-08-17,Partial College,Skilled Manual,F,S,0,1,0,0,42526,39,0,Albuquerque,87101,New Mexico,48
14105,1976-12-04,Partial College,Skilled Manual,M,S,0,1,0,0,41801,62,0,Tampa,33601,Florida,48
14106,1976-01-13,Partial College,Skilled Manual,F,S,0,1,0,0,44488,46,0,Chicago,60601,Illinois,49
14107,1975-07-24,High School,Skilled Manual,F,S,1,2,0,0,45071,48,0,Tucson,85701,Arizona,49
14108,1975-04-07,High School,Skilled Manual,M,S,1,2,0,0,58242,68,0,Anaheim,92801,California,50
14123,1979-12-11,Partial College,Manual,M,M,1,1,0,0,24142,66,0,Indianapolis,46201,Indiana,45
14124,1980-09-11,Partial College,Manual,M,M,0,1,0,0,18328,66,0,Albuquerque,87101,New Mexico,44
14125,1978-05-19,Partial College,Manual,M,S,1,1,0,0,17025,57,1,Fresno,93701,California,47
14127,1976-02-08,High School,Manual,F,M,1,2,0,0,26002,48,0,Corpus Christi,78401,Texas,49
14129,1979-10-18,Bachelors,Clerical,F,M,1,0,0,0,18427,40,0,Riverside,92501,California,45
14131,1978-08-16,Bachelors,Clerical,M,M,1,0,0,0,33354,68,0,Plano,75023,Texas,46
14132,1977-01-20,High School,Manual,M,S,0,0,1,1,20400,67,1,Long Beach,90801,California,48
14133,1977-11-16,Bachelors,Clerical,M,S,1,0,0,0,31910,62,0,Aurora,80010,Colorado,47
14134,1977-06-13,Partial College,Manual,F,S,0,0,0,0,23238,37,0,Phoenix,85001,Arizona,48
14166,2022-10-11,Bachelors,Clerical,F,M,0,2,0,3,28510,32,0,Santa Ana,92701,California,2
14209,1975-04-09,Bachelors,Professional,M,M,1,4,0,0,94926,75,1,Dallas,75201,Texas,50
14210,1976-10-27,Bachelors,Professional,F,M,1,2,0,0,102609,46,1,Lexington,40502,Kentucky,48
14211,1975-03-15,Bachelors,Professional,F,S,0,3,0,0,90289,52,0,Nashville,37201,Tennessee,50
14212,1975-05-03,Bachelors,Professional,M,S,0,3,0,0,126781,76,1,Phoenix,85001,Arizona,50
14213,1975-11-11,Bachelors,Professional,F,M,1,3,0,0,99702,52,1,Santa Ana,92701,California,49
14214,1975-06-26,Bachelors,Professional,F,S,1,2,0,0,98192,52,0,Long Beach,90801,California,49
14215,1975-06-05,Bachelors,Professional,F,S,0,2,0,0,119192,51,0,Omaha,68101,Nebraska,50
14265,1975-03-17,Partial College,Skilled Manual,M,S,1,2,0,0,46607,64,0,New Orleans,70112,Louisiana,50
14266,1975-05-27,Partial College,Skilled Manual,M,M,1,2,0,0,55112,83,0,Fort Wayne,46801,Indiana,50
14267,1975-09-13,Partial College,Skilled Manual,F,S,0,2,0,0,65171,46,0,San Diego,92101,California,49
14268,1975-02-17,High School,Skilled Manual,F,S,1,2,0,0,48360,47,0,Chula Vista,91910,California,50
14269,1975-11-19,High School,Skilled Manual,M,M,1,2,0,0,60623,74,0,Jersey City,7302,New Jersey,49
14270,1975-01-25,Partial College,Skilled Manual,M,S,0,2,0,0,86475,73,0,Baltimore,21201,Maryland,50
14274,1976-07-09,Partial College,Professional,M,M,1,2,0,0,91861,77,0,Seattle,98101,Washington,48
14327,1976-02-19,High School,Skilled Manual,M,S,0,2,0,0,50127,68,0,Wichita,67201,Kansas,49
14328,1976-08-08,High School,Skilled Manual,F,S,0,2,0,0,51443,43,0,Orlando,32801,Florida,48
14329,1976-01-20,High School,Skilled Manual,F,S,0,2,0,0,50175,46,0,Arlington,76010,Texas,49
14330,1976-10-05,High School,Skilled Manual,M,M,1,2,0,0,59956,79,0,Dallas,75201,Texas,48
14331,1980-02-24,High School,Skilled Manual,M,S,1,2,0,0,49734,64,0,Lincoln,68501,Nebraska,45
14332,1980-04-21,High School,Skilled Manual,F,S,0,2,0,0,39377,41,1,San Diego,92101,California,45
14333,1980-04-04,Partial High School,Clerical,M,S,0,2,0,0,44559,64,0,Baltimore,21201,Maryland,45
14334,1980-07-25,High School,Skilled Manual,M,M,0,2,0,0,58840,67,1,Cincinnati,45201,Ohio,44
14335,1978-09-13,High School,Skilled Manual,F,M,1,2,0,0,48158,43,0,Wichita,67201,Kansas,46
14336,1978-08-07,High School,Skilled Manual,M,M,1,2,0,0,51920,76,0,Wichita,67201,Kansas,46
14337,1978-03-01,High School,Skilled Manual,F,S,0,2,0,0,50778,42,0,Chicago,60601,Illinois,47
14339,1977-12-02,Partial High School,Clerical,F,S,0,2,0,0,44787,42,0,Santa Ana,92701,California,47
14340,1977-04-01,High School,Skilled Manual,F,S,1,2,0,0,47430,40,1,San Antonio,78201,Texas,48
14341,1979-10-23,Partial High School,Clerical,M,M,0,2,0,0,46325,68,0,Oakland,94601,California,45
14342,1979-03-26,High School,Skilled Manual,F,S,0,2,0,0,50247,46,1,Seattle,98101,Washington,46
14343,1979-07-24,High School,Skilled Manual,M,M,1,2,0,0,63520,75,0,Chicago,60601,Illinois,45
14350,1976-06-08,High School,Skilled Manual,F,S,0,2,0,0,52524,44,0,Colorado Springs,80901,Colorado,49
14351,1976-02-02,Partial College,Skilled Manual,F,S,1,1,0,0,33829,46,0,Kansas City,64101,Missouri,49
14352,1975-03-18,High School,Skilled Manual,F,S,0,2,0,0,46325,43,0,Minneapolis,55401,Minnesota,50
14514,1979-09-11,Partial College,Skilled Manual,F,S,1,1,0,0,31000,35,1,Colorado Springs,80901,Colorado,45
14519,1978-11-19,Partial College,Skilled Manual,F,S,1,1,0,0,48618,42,0,Dallas,75201,Texas,46
14520,1978-12-18,Partial College,Skilled Manual,F,S,0,1,0,0,47356,43,0,Detroit,48201,Michigan,46
14524,1978-05-19,Graduate Degree,Manual,F,M,1,0,0,0,36237,43,0,Milwaukee,53201,Wisconsin,47
14525,1977-06-07,Graduate Degree,Manual,F,M,1,0,0,0,41051,50,0,Chicago,60601,Illinois,48
14688,1980-10-13,Partial High School,Manual,F,S,0,2,0,0,19366,42,0,Minneapolis,55401,Minnesota,44
14689,1980-11-26,Partial High School,Manual,F,S,0,2,0,0,22836,44,1,Milwaukee,53201,Wisconsin,44
14690,1980-01-21,Partial High School,Manual,M,S,0,2,0,0,11490,52,0,Raleigh,27601,North Carolina,45
14691,1979-11-13,Partial College,Clerical,M,M,0,1,0,0,56780,70,0,San Antonio,78201,Texas,45
14692,1978-03-12,Partial College,Clerical,F,S,0,1,0,0,51738,45,0,Irvine,92602,California,47
14723,1975-04-26,Partial College,Clerical,M,S,1,0,4,4,56104,114,1,Long Beach,90801,California,50
14825,1977-03-03,High School,Manual,F,S,0,1,0,0,21349,41,1,Corpus Christi,78401,Texas,48
14826,1979-08-17,High School,Manual,F,M,0,2,4,4,20464,71,0,Irvine,92602,California,45
14827,1979-04-04,Partial College,Clerical,M,S,1,1,3,3,49773,96,1,Charlotte,28201,North Carolina,46
14828,1979-09-09,Partial College,Clerical,M,S,1,1,3,3,43447,95,1,Sacramento,94203,California,45
14835,1978-09-02,Partial College,Clerical,F,S,1,1,4,4,49527,69,1,St. Louis,63101,Missouri,46
14836,1978-04-06,Partial College,Clerical,M,M,0,2,4,4,60663,118,0,Nashville,37201,Tennessee,47
14837,1977-07-17,Partial College,Clerical,M,S,1,1,0,0,64714,72,0,Colorado Springs,80901,Colorado,47
14838,1977-07-26,Partial College,Clerical,M,S,0,1,0,0,46920,63,0,Aurora,80010,Colorado,47
14839,1977-05-18,Partial College,Clerical,F,S,0,1,0,0,49017,41,0,Riverside,92501,California,48
14840,1977-10-23,Partial College,Clerical,F,S,0,1,0,0,48455,43,0,Greensboro,27401,North Carolina,47
14841,2011-12-07,Partial High School,Manual,M,M,1,1,0,2,22456,33,0,Raleigh,27601,North Carolina,13
14842,1975-08-10,High School,Manual,F,S,0,1,0,0,20464,44,0,Kansas City,64101,Missouri,49
14843,1975-07-07,High School,Manual,M,S,0,1,0,0,31204,62,0,Indianapolis,46201,Indiana,49
14844,1975-03-01,Partial High School,Manual,M,S,0,1,0,0,26016,57,0,Raleigh,27601,North Carolina,50
14848,1975-09-10,Partial College,Clerical,M,S,0,1,0,0,57721,75,0,Fresno,93701,California,49
14849,1975-10-12,Partial College,Clerical,M,S,0,1,0,0,72846,69,0,Chicago,60601,Illinois,49
14852,1978-11-13,Partial College,Skilled Manual,M,S,0,2,0,0,90923,71,1,Orlando,32801,Florida,46
14856,1977-08-04,Partial High School,Clerical,F,S,1,2,0,0,41227,41,0,Virginia Beach,23450,Virginia,47
14867,1975-07-08,Partial College,Clerical,F,S,1,0,3,3,42788,65,1,Dallas,75201,Texas,49
14868,1975-08-20,Partial College,Clerical,F,S,1,0,3,3,50196,65,1,Charlotte,28201,North Carolina,49
14874,1975-08-27,Partial College,Clerical,F,S,1,2,3,3,40754,63,0,Corpus Christi,78401,Texas,49
14875,1975-12-28,Partial College,Clerical,F,S,1,2,3,3,54222,68,0,Seattle,98101,Washington,49
14970,1977-03-02,High School,Manual,M,M,0,1,0,0,13194,58,0,Toledo,43601,Ohio,48
14971,1979-01-24,High School,Manual,F,M,0,2,4,4,36158,68,0,Oklahoma City,73101,Oklahoma,46
14972,1979-10-05,Partial College,Clerical,F,S,1,1,3,3,38664,58,1,Bakersfield,93301,California,45
14973,1979-07-22,Partial College,Clerical,F,S,1,1,3,3,32837,56,1,Sacramento,94203,California,45
14974,1979-07-02,Partial College,Clerical,M,S,1,2,3,3,49096,96,1,El Paso,79901,Texas,45
14977,1978-02-18,Partial College,Clerical,F,S,1,2,3,3,55218,66,0,Boston,2101,Massachusetts,47
14978,1978-04-01,Partial College,Clerical,M,S,1,1,4,4,60501,110,1,Jersey City,7302,New Jersey,47
14980,1978-09-03,Partial College,Clerical,F,S,1,2,4,4,43883,71,1,Fort Worth,76101,Texas,46
14981,1978-03-08,Partial College,Clerical,F,S,1,3,4,4,53103,74,1,Jacksonville,32099,Florida,47
14982,1978-10-08,Partial College,Clerical,F,M,0,3,4,4,41532,72,1,Louisville,40201,Kentucky,46
14983,1978-08-24,Partial College,Clerical,M,S,1,3,4,4,48491,106,1,Tampa,33601,Florida,46
14984,1978-11-13,Partial College,Clerical,F,S,1,1,5,5,40426,75,1,Anchorage,99501,Alaska,46
14985,1977-05-27,High School,Manual,F,S,0,1,0,0,23397,43,0,Nashville,37201,Tennessee,48
14986,1976-08-05,High School,Manual,M,M,0,1,0,0,31478,61,0,Atlanta,30301,Georgia,48
14987,1976-12-03,High School,Manual,F,S,0,1,0,0,18046,35,0,St. Louis,63101,Missouri,48
14988,1975-01-24,Partial High School,Manual,F,M,1,2,0,0,16528,40,0,Jersey City,7302,New Jersey,50
14989,1976-06-23,High School,Manual,F,S,0,1,0,0,23089,35,1,Fresno,93701,California,49
14991,1976-02-26,Partial College,Clerical,M,S,0,1,0,0,59119,66,1,Lincoln,68501,Nebraska,49
14992,2012-08-14,Partial High School,Manual,M,M,1,1,0,2,20882,32,0,Raleigh,27601,North Carolina,12
14993,1975-06-11,Partial High School,Manual,M,S,1,1,0,0,12154,55,0,Detroit,48201,Michigan,50
14994,1975-12-27,Partial High School,Manual,M,S,0,1,0,0,17861,59,0,Kansas City,64101,Missouri,49
14996,1975-10-14,Partial College,Clerical,M,S,0,1,0,0,63434,62,0,Pittsburgh,15201,Pennsylvania,49
14997,1975-06-05,Partial College,Clerical,M,M,0,1,0,0,43916,66,0,Fort Wayne,46801,Indiana,50
15005,1978-09-20,Partial College,Skilled Manual,M,S,0,2,0,0,106334,70,0,Wichita,67201,Kansas,46
15006,1978-11-21,Partial College,Skilled Manual,F,M,1,2,0,0,66739,47,0,Santa Ana,92701,California,46
15007,1977-08-21,Partial High School,Clerical,F,S,0,2,0,0,55656,40,0,San Francisco,94101,California,47
15008,1977-11-27,Partial High School,Clerical,M,M,0,2,0,0,52372,74,0,Fort Wayne,46801,Indiana,47
15009,1977-06-10,Partial College,Skilled Manual,F,S,1,2,0,0,35204,38,0,San Jose,95101,California,48
15010,1977-09-12,Partial College,Skilled Manual,M,M,1,2,0,0,64752,68,0,Jersey City,7302,New Jersey,47
15011,1977-11-13,Partial College,Skilled Manual,F,S,1,2,0,0,70864,47,0,Colorado Springs,80901,Colorado,47
15012,1976-09-03,Partial College,Skilled Manual,F,M,1,2,0,0,83999,52,0,Columbus,43085,Ohio,48
15013,1976-11-13,Partial College,Skilled Manual,F,S,0,2,0,0,75654,48,0,Newark,7101,New Jersey,48
15016,1980-02-13,Partial High School,Clerical,M,S,0,2,0,0,43026,57,0,Greensboro,27401,North Carolina,45
15023,1979-07-03,Partial College,Skilled Manual,M,M,1,2,0,0,92484,74,1,Seattle,98101,Washington,45
15028,1980-03-10,Partial College,Manual,F,S,0,1,0,0,18779,38,0,Kansas City,64101,Missouri,45
15029,1979-06-04,Partial College,Manual,M,S,1,1,0,0,32049,59,0,Indianapolis,46201,Indiana,46
15030,1980-07-12,Bachelors,Clerical,M,M,1,0,0,0,42209,66,0,Raleigh,27601,North Carolina,44
15031,1977-02-27,High School,Manual,M,M,1,1,0,0,13995,54,0,Las Vegas,89101,Nevada,48
15032,1976-06-11,High School,Manual,F,S,0,0,1,1,26053,47,0,Denver,80201,Colorado,49
15033,1976-07-02,High School,Manual,F,S,0,0,1,1,24156,49,0,St. Louis,63101,Missouri,48
15034,1979-08-26,High School,Manual,M,S,0,0,1,1,15244,62,0,Bakersfield,93301,California,45
15035,1979-02-11,High School,Manual,M,S,0,0,1,1,15281,67,1,Seattle,98101,Washington,46
15036,1979-08-23,Bachelors,Clerical,M,S,1,0,0,0,40555,62,0,Santa Ana,92701,California,45
15037,1979-08-23,Bachelors,Clerical,M,S,1,0,0,0,36866,66,0,Riverside,92501,California,45
15038,1978-07-12,Bachelors,Clerical,M,M,1,0,0,0,41246,70,0,Indianapolis,46201,Indiana,46
15039,1977-04-05,High School,Manual,F,S,0,0,1,1,28149,49,1,New Orleans,70112,Louisiana,48
15040,1977-06-10,High School,Manual,M,M,1,0,1,1,11411,69,0,Stockton,95201,California,48
15041,1977-09-08,High School,Manual,F,M,1,0,1,1,20875,49,0,Raleigh,27601,North Carolina,47
15042,1977-01-21,Partial College,Manual,M,S,0,0,0,0,25281,58,0,Charlotte,28201,North Carolina,48
15043,1977-05-10,Partial College,Manual,M,S,1,0,0,0,22748,56,0,Raleigh,27601,North Carolina,48
15044,1977-08-10,Partial College,Manual,F,S,1,0,0,0,17081,39,0,Nashville,37201,Tennessee,47
15074,2020-02-26,Bachelors,Clerical,F,M,0,2,0,3,32246,32,0,Santa Ana,92701,California,5
15075,2020-09-15,Bachelors,Clerical,F,M,0,2,0,3,23727,24,0,Chula Vista,91910,California,4
15120,1976-02-17,Bachelors,Professional,F,M,1,2,0,0,83000,56,0,Lincoln,68501,Nebraska,49
15122,1976-12-11,Bachelors,Professional,F,S,1,3,0,0,78308,47,0,San Diego,92101,California,48
15123,1975-09-26,Bachelors,Professional,M,S,1,3,0,0,102206,74,1,Pittsburgh,15201,Pennsylvania,49
